DATE,UNIDADE,QUANTIDADE
2024-02-08,CO de Brasília,3730.0
2024-02-08,CO de Campo Grande,8150.0
2024-02-08,CO de Canoas,5874.0
2024-02-08,CO de Capuava,11259.0
2024-02-08,CO de Cascavel,3408.0
2024-02-08,CO de Cuiabá,8540.0
2024-02-08,CO de Duque de Caxias,19960.0
2024-02-08,CO de Fortaleza,20193.0
2024-02-08,CO de Goiânia,10079.0
2024-02-08,CO de Gurupi,3628.0
2024-02-08,CO de Ibirité,13475.0
2024-02-08,CO de Jardinópolis,8611.0
2024-02-08,CO de Mataripe,15836.0
2024-02-08,CO de Natal,11136.0
2024-02-08,CO de Passo Fundo,8972.0
2024-02-08,CO de Paulínia,10441.0
2024-02-08,CO de Pelotas,6873.0
2024-02-08,CO de Suape,25089.0
2024-02-08,CO de São José dos Campos,4500.0
2024-02-08,CO de São Luís,12053.0
2024-02-08,CO de Uberlândia,2384.0
2024-02-08,DAC de Aracaju,894.0
2024-02-08,DAC de Barra de São Francisco,1852.0
2024-02-08,DAC de Bauru,3269.0
2024-02-08,DAC de Caxias do Sul,1009.0
2024-02-08,DAC de Governador Valadares,754.0
2024-02-08,DAC de Itajaí,1525.0
2024-02-08,DAC de Itaobim,900.0
2024-02-08,DAC de Jequié,6133.0
2024-02-08,DAC de Joinville,640.0
2024-02-08,DAC de João Pessoa,4977.0
2024-02-08,DAC de Juazeiro,3507.0
2024-02-08,DAC de Londrina,3325.0
2024-02-08,DAC de Macapá,1006.0
2024-02-08,DAC de Montes Claros,3258.0
2024-02-08,DAC de Mossoró,2132.0
2024-02-08,DAC de Ponta Grossa,852.0
2024-02-08,DAC de Pres Prudente,862.0
2024-02-08,DAC de Rio Largo,6520.0
2024-02-08,DAC de Santa Maria,2368.0
2024-02-08,DAC de Santos,2922.0
2024-02-08,DAC de Serra,4912.0
2024-02-08,DAC de Socorro,2345.0
2024-02-08,DAC de São José,2870.0
2024-02-08,DAC de São José do Rio Preto,1778.0
2024-02-08,DAC de Teresina,3942.0
2024-02-09,CO de Araucária,14821.0
2024-02-09,CO de Barueri,20673.0
2024-02-09,CO de Belém,19050.0
2024-02-09,CO de Brasília,3481.0
2024-02-09,CO de Campo Grande,6739.0
2024-02-09,CO de Canoas,10999.0
2024-02-09,CO de Capuava,11533.0
2024-02-09,CO de Cascavel,6987.0
2024-02-09,CO de Cuiabá,6146.0
2024-02-09,CO de Duque de Caxias,22074.0
2024-02-09,CO de Fortaleza,17146.0
2024-02-09,CO de Goiânia,10828.0
2024-02-09,CO de Gurupi,5398.0
2024-02-09,CO de Ibirité,14712.0
2024-02-09,CO de Jardinópolis,10265.0
2024-02-09,CO de Mataripe,15746.0
2024-02-09,CO de Natal,11963.0
2024-02-09,CO de Passo Fundo,8665.0
2024-02-09,CO de Paulínia,17415.0
2024-02-09,CO de Pelotas,6572.0
2024-02-09,CO de Suape,26490.0
2024-02-09,CO de São José dos Campos,5851.0
2024-02-09,CO de São Luís,18586.0
2024-02-09,CO de Uberlândia,11648.0
2024-02-09,DAC de Aracaju,2422.0
2024-02-09,DAC de Barra de São Francisco,2873.0
2024-02-09,DAC de Bauru,3631.0
2024-02-09,DAC de Caxias do Sul,2123.0
2024-02-09,DAC de Governador Valadares,1322.0
2024-02-09,DAC de Itajaí,2426.0
2024-02-09,DAC de Itaobim,2087.0
2024-02-09,DAC de Jequié,4137.0
2024-02-09,DAC de Joinville,1439.0
2024-02-09,DAC de João Pessoa,4360.0
2024-02-09,DAC de Juazeiro,2975.0
2024-02-09,DAC de Londrina,3700.0
2024-02-09,DAC de Macapá,1124.0
2024-02-09,DAC de Montes Claros,3705.0
2024-02-09,DAC de Mossoró,1965.0
2024-02-09,DAC de Ponta Grossa,2058.0
2024-02-09,DAC de Pres Prudente,460.0
2024-02-09,DAC de Rio Largo,5626.0
2024-02-09,DAC de Santa Maria,2266.0
2024-02-09,DAC de Santos,2633.0
2024-02-09,DAC de Serra,4207.0
2024-02-09,DAC de Socorro,3074.0
2024-02-09,DAC de São José,2166.0
2024-02-09,DAC de São José do Rio Preto,4772.0
2024-02-09,DAC de Teresina,6656.0
2024-02-10,CO de Araucária,10366.0
2024-02-10,CO de Barueri,15490.0
2024-02-10,CO de Belém,12953.0
2024-02-10,CO de Brasília,3798.0
2024-02-10,CO de Campo Grande,7177.0
2024-02-10,CO de Canoas,8995.0
2024-02-10,CO de Capuava,16781.0
2024-02-10,CO de Cascavel,4087.0
2024-02-10,CO de Cuiabá,8229.0
2024-02-10,CO de Duque de Caxias,15951.0
2024-02-10,CO de Fortaleza,16816.0
2024-02-10,CO de Goiânia,4768.0
2024-02-10,CO de Gurupi,2236.0
2024-02-10,CO de Ibirité,9813.0
2024-02-10,CO de Jardinópolis,4705.0
2024-02-10,CO de Mataripe,20093.0
2024-02-10,CO de Natal,9246.0
2024-02-10,CO de Passo Fundo,4371.0
2024-02-10,CO de Paulínia,7659.0
2024-02-10,CO de Pelotas,2911.0
2024-02-10,CO de Suape,22759.0
2024-02-10,CO de São José dos Campos,2763.0
2024-02-10,CO de São Luís,9801.0
2024-02-10,CO de Uberlândia,2121.0
2024-02-10,DAC de Aracaju,3511.0
2024-02-10,DAC de Barra de São Francisco,1069.0
2024-02-10,DAC de Bauru,1878.0
2024-02-10,DAC de Caxias do Sul,471.0
2024-02-10,DAC de Governador Valadares,1190.0
2024-02-10,DAC de Itajaí,744.0
2024-02-10,DAC de Itaobim,1441.0
2024-02-10,DAC de Jequié,1781.0
2024-02-10,DAC de Joinville,216.0
2024-02-10,DAC de João Pessoa,2966.0
2024-02-10,DAC de Juazeiro,600.0
2024-02-10,DAC de Macapá,920.0
2024-02-10,DAC de Montes Claros,1208.0
2024-02-10,DAC de Mossoró,1874.0
2024-02-10,DAC de Ponta Grossa,430.0
2024-02-10,DAC de Rio Largo,4446.0
2024-02-10,DAC de Santa Maria,1526.0
2024-02-10,DAC de Santos,1353.0
2024-02-10,DAC de Serra,4077.0
2024-02-10,DAC de Socorro,4117.0
2024-02-10,DAC de São José,749.0
2024-02-10,DAC de São José do Rio Preto,1546.0
2024-02-10,DAC de Teresina,2410.0
2024-02-12,CO de Araucária,16188.0
2024-02-12,CO de Barueri,22006.0
2024-02-12,CO de Belém,19628.0
2024-02-12,CO de Brasília,7519.0
2024-02-12,CO de Campo Grande,9011.0
2024-02-12,CO de Canoas,9979.0
2024-02-12,CO de Capuava,16877.0
2024-02-12,CO de Cascavel,6011.0
2024-02-12,CO de Cuiabá,6280.0
2024-02-12,CO de Duque de Caxias,21779.0
2024-02-12,CO de Fortaleza,15328.0
2024-02-12,CO de Goiânia,11602.0
2024-02-12,CO de Gurupi,5073.0
2024-02-12,CO de Ibirité,16063.0
2024-02-12,CO de Jardinópolis,12076.0
2024-02-12,CO de Mataripe,17919.0
2024-02-12,CO de Natal,10037.0
2024-02-12,CO de Passo Fundo,9378.0
2024-02-12,CO de Paulínia,12505.0
2024-02-12,CO de Pelotas,2481.0
2024-02-12,CO de Suape,18010.0
2024-02-12,CO de São José dos Campos,7253.0
2024-02-12,CO de São Luís,12492.0
2024-02-12,CO de Uberlândia,12421.0
2024-02-12,DAC de Aracaju,967.0
2024-02-12,DAC de Barra de São Francisco,2408.0
2024-02-12,DAC de Bauru,2499.0
2024-02-12,DAC de Caxias do Sul,1346.0
2024-02-12,DAC de Governador Valadares,848.0
2024-02-12,DAC de Itajaí,1727.0
2024-02-12,DAC de Itaobim,2820.0
2024-02-12,DAC de Jequié,4566.0
2024-02-12,DAC de Joinville,1850.0
2024-02-12,DAC de João Pessoa,3833.0
2024-02-12,DAC de Juazeiro,3381.0
2024-02-12,DAC de Londrina,2769.0
2024-02-12,DAC de Macapá,1832.0
2024-02-12,DAC de Montes Claros,2138.0
2024-02-12,DAC de Mossoró,1173.0
2024-02-12,DAC de Ponta Grossa,1973.0
2024-02-12,DAC de Pres Prudente,1130.0
2024-02-12,DAC de Rio Largo,3239.0
2024-02-12,DAC de Santa Maria,4056.0
2024-02-12,DAC de Santos,3485.0
2024-02-12,DAC de Serra,4515.0
2024-02-12,DAC de Socorro,3805.0
2024-02-12,DAC de São José,1886.0
2024-02-12,DAC de São José do Rio Preto,3978.0
2024-02-12,DAC de Teresina,3759.0
2024-02-13,CO de Cascavel,772.0
2024-02-13,CO de Fortaleza,99.0
2024-02-13,CO de Goiânia,1799.0
2024-02-13,CO de Gurupi,1976.0
2024-02-14,CO de Araucária,16625.0
2024-02-14,CO de Barueri,21163.0
2024-02-14,CO de Belém,17668.0
2024-02-14,CO de Brasília,4253.0
2024-02-14,CO de Campo Grande,8086.0
2024-02-14,CO de Canoas,20806.0
2024-02-14,CO de Capuava,22591.0
2024-02-14,CO de Cascavel,5463.0
2024-02-14,CO de Cuiabá,9759.0
2024-02-14,CO de Duque de Caxias,21265.0
2024-02-14,CO de Fortaleza,18462.0
2024-02-14,CO de Goiânia,9891.0
2024-02-14,CO de Gurupi,4374.0
2024-02-14,CO de Ibirité,16719.0
2024-02-14,CO de Jardinópolis,11886.0
2024-02-14,CO de Mataripe,16259.0
2024-02-14,CO de Natal,10022.0
2024-02-14,CO de Passo Fundo,9789.0
2024-02-14,CO de Paulínia,15499.0
2024-02-14,CO de Pelotas,5165.0
2024-02-14,CO de Suape,27483.0
2024-02-14,CO de São José dos Campos,8219.0
2024-02-14,CO de São Luís,11565.0
2024-02-14,CO de Uberlândia,8504.0
2024-02-14,DAC de Aracaju,3311.0
2024-02-14,DAC de Barra de São Francisco,668.0
2024-02-14,DAC de Bauru,2699.0
2024-02-14,DAC de Caxias do Sul,3314.0
2024-02-14,DAC de Governador Valadares,2386.0
2024-02-14,DAC de Itajaí,2537.0
2024-02-14,DAC de Itaobim,2723.0
2024-02-14,DAC de Jequié,4641.0
2024-02-14,DAC de Joinville,1787.0
2024-02-14,DAC de João Pessoa,3397.0
2024-02-14,DAC de Juazeiro,2497.0
2024-02-14,DAC de Londrina,2454.0
2024-02-14,DAC de Macapá,886.0
2024-02-14,DAC de Montes Claros,4113.0
2024-02-14,DAC de Mossoró,280.0
2024-02-14,DAC de Ponta Grossa,1135.0
2024-02-14,DAC de Pres Prudente,441.0
2024-02-14,DAC de Rio Largo,4460.0
2024-02-14,DAC de Santa Maria,1957.0
2024-02-14,DAC de Santos,2990.0
2024-02-14,DAC de Serra,4451.0
2024-02-14,DAC de Socorro,4067.0
2024-02-14,DAC de São José,1543.0
2024-02-14,DAC de São José do Rio Preto,2895.0
2024-02-14,DAC de Teresina,2470.0
2024-02-15,CO de Araucária,17198.0
2024-02-15,CO de Barueri,23262.0
2024-02-15,CO de Belém,18402.0
2024-02-15,CO de Brasília,6748.0
2024-02-15,CO de Campo Grande,8509.0
2024-02-15,CO de Canoas,17357.0
2024-02-15,CO de Capuava,10553.0
2024-02-15,CO de Cascavel,5281.0
2024-02-15,CO de Cuiabá,5070.0
2024-02-15,CO de Duque de Caxias,17767.0
2024-02-15,CO de Fortaleza,18084.0
2024-02-15,CO de Goiânia,8505.0
2024-02-15,CO de Gurupi,4882.0
2024-02-15,CO de Ibirité,15999.0
2024-02-15,CO de Jardinópolis,10791.0
2024-02-15,CO de Mataripe,17905.0
2024-02-15,CO de Natal,9806.0
2024-02-15,CO de Passo Fundo,9551.0
2024-02-15,CO de Paulínia,16713.0
2024-02-15,CO de Pelotas,6099.0
2024-02-15,CO de Suape,25557.0
2024-02-15,CO de São José dos Campos,5151.0
2024-02-15,CO de São Luís,17546.0
2024-02-15,CO de Uberlândia,5691.0
2024-02-15,DAC de Aracaju,2660.0
2024-02-15,DAC de Barra de São Francisco,2701.0
2024-02-15,DAC de Bauru,3400.0
2024-02-15,DAC de Caxias do Sul,2361.0
2024-02-15,DAC de Governador Valadares,368.0
2024-02-15,DAC de Itajaí,1007.0
2024-02-15,DAC de Itaobim,715.0
2024-02-15,DAC de Jequié,5724.0
2024-02-15,DAC de Joinville,819.0
2024-02-15,DAC de João Pessoa,4867.0
2024-02-15,DAC de Juazeiro,3547.0
2024-02-15,DAC de Londrina,1670.0
2024-02-15,DAC de Macapá,1294.0
2024-02-15,DAC de Montes Claros,3123.0
2024-02-15,DAC de Mossoró,1060.0
2024-02-15,DAC de Ponta Grossa,1250.0
2024-02-15,DAC de Pres Prudente,1763.0
2024-02-15,DAC de Rio Largo,5455.0
2024-02-15,DAC de Santa Maria,4401.0
2024-02-15,DAC de Santos,1399.0
2024-02-15,DAC de Serra,4089.0
2024-02-15,DAC de Socorro,2976.0
2024-02-15,DAC de São José,1986.0
2024-02-15,DAC de São José do Rio Preto,3680.0
2024-02-15,DAC de Teresina,2715.0
2024-02-16,CO de Araucária,12537.0
2024-02-16,CO de Barueri,14437.0
2024-02-16,CO de Belém,19923.0
2024-02-16,CO de Brasília,3210.0
2024-02-16,CO de Campo Grande,10142.0
2024-02-16,CO de Canoas,13740.0
2024-02-16,CO de Capuava,13085.0
2024-02-16,CO de Cascavel,5816.0
2024-02-16,CO de Cuiabá,10745.0
2024-02-16,CO de Duque de Caxias,17964.0
2024-02-16,CO de Fortaleza,18485.0
2024-02-16,CO de Goiânia,7375.0
2024-02-16,CO de Gurupi,5650.0
2024-02-16,CO de Ibirité,11400.0
2024-02-16,CO de Jardinópolis,11058.0
2024-02-16,CO de Mataripe,15949.0
2024-02-16,CO de Natal,9233.0
2024-02-16,CO de Passo Fundo,9031.0
2024-02-16,CO de Paulínia,15480.0
2024-02-16,CO de Pelotas,5314.0
2024-02-16,CO de Suape,32011.0
2024-02-16,CO de São José dos Campos,3568.0
2024-02-16,CO de São Luís,14139.0
2024-02-16,CO de Uberlândia,11269.0
2024-02-16,DAC de Aracaju,1795.0
2024-02-16,DAC de Barra de São Francisco,2503.0
2024-02-16,DAC de Bauru,4145.0
2024-02-16,DAC de Caxias do Sul,1558.0
2024-02-16,DAC de Governador Valadares,3448.0
2024-02-16,DAC de Itajaí,2297.0
2024-02-16,DAC de Itaobim,2551.0
2024-02-16,DAC de Jequié,5142.0
2024-02-16,DAC de Joinville,1358.0
2024-02-16,DAC de João Pessoa,4621.0
2024-02-16,DAC de Juazeiro,3348.0
2024-02-16,DAC de Londrina,2318.0
2024-02-16,DAC de Macapá,719.0
2024-02-16,DAC de Montes Claros,857.0
2024-02-16,DAC de Mossoró,769.0
2024-02-16,DAC de Ponta Grossa,1809.0
2024-02-16,DAC de Pres Prudente,490.0
2024-02-16,DAC de Rio Largo,4284.0
2024-02-16,DAC de Santa Maria,1373.0
2024-02-16,DAC de Santos,3282.0
2024-02-16,DAC de Serra,6024.0
2024-02-16,DAC de Socorro,4101.0
2024-02-16,DAC de São José,2275.0
2024-02-16,DAC de São José do Rio Preto,4448.0
2024-02-16,DAC de Teresina,7759.0
2024-02-17,CO de Araucária,9251.0
2024-02-17,CO de Barueri,15476.0
2024-02-17,CO de Belém,13404.0
2024-02-17,CO de Brasília,3425.0
2024-02-17,CO de Campo Grande,4634.0
2024-02-17,CO de Canoas,5264.0
2024-02-17,CO de Capuava,17570.0
2024-02-17,CO de Cascavel,1779.0
2024-02-17,CO de Cuiabá,3650.0
2024-02-17,CO de Duque de Caxias,18259.0
2024-02-17,CO de Fortaleza,13734.0
2024-02-17,CO de Goiânia,5963.0
2024-02-17,CO de Gurupi,3457.0
2024-02-17,CO de Ibirité,9645.0
2024-02-17,CO de Jardinópolis,7021.0
2024-02-17,CO de Mataripe,19051.0
2024-02-17,CO de Natal,3584.0
2024-02-17,CO de Passo Fundo,880.0
2024-02-17,CO de Paulínia,8538.0
2024-02-17,CO de Pelotas,1741.0
2024-02-17,CO de Suape,15832.0
2024-02-17,CO de São José dos Campos,3695.0
2024-02-17,CO de São Luís,16800.0
2024-02-17,CO de Uberlândia,4301.0
2024-02-17,DAC de Aracaju,2472.0
2024-02-17,DAC de Barra de São Francisco,577.0
2024-02-17,DAC de Bauru,656.0
2024-02-17,DAC de Caxias do Sul,1095.0
2024-02-17,DAC de Governador Valadares,525.0
2024-02-17,DAC de Itajaí,631.0
2024-02-17,DAC de Itaobim,1218.0
2024-02-17,DAC de Jequié,1983.0
2024-02-17,DAC de Joinville,175.0
2024-02-17,DAC de João Pessoa,2122.0
2024-02-17,DAC de Juazeiro,600.0
2024-02-17,DAC de Londrina,1658.0
2024-02-17,DAC de Macapá,835.0
2024-02-17,DAC de Montes Claros,2184.0
2024-02-17,DAC de Mossoró,1944.0
2024-02-17,DAC de Ponta Grossa,326.0
2024-02-17,DAC de Rio Largo,3385.0
2024-02-17,DAC de Santa Maria,194.0
2024-02-17,DAC de Santos,638.0
2024-02-17,DAC de Serra,3484.0
2024-02-17,DAC de Socorro,1708.0
2024-02-17,DAC de São José,359.0
2024-02-17,DAC de São José do Rio Preto,1778.0
2024-02-17,DAC de Teresina,813.0
2024-02-18,CO de Goiânia,354.0
2024-02-18,DAC de João Pessoa,200.0
2024-02-19,CO de Araucária,12229.0
2024-02-19,CO de Barueri,19293.0
2024-02-19,CO de Belém,17043.0
2024-02-19,CO de Brasília,3562.0
2024-02-19,CO de Campo Grande,8420.0
2024-02-19,CO de Canoas,14206.0
2024-02-19,CO de Capuava,11855.0
2024-02-19,CO de Cascavel,6742.0
2024-02-19,CO de Cuiabá,4895.0
2024-02-19,CO de Duque de Caxias,20601.0
2024-02-19,CO de Fortaleza,2520.0
2024-02-19,CO de Goiânia,9828.0
2024-02-19,CO de Gurupi,2664.0
2024-02-19,CO de Ibirité,16151.0
2024-02-19,CO de Jardinópolis,9207.0
2024-02-19,CO de Mataripe,13352.0
2024-02-19,CO de Natal,11363.0
2024-02-19,CO de Passo Fundo,6491.0
2024-02-19,CO de Paulínia,11843.0
2024-02-19,CO de Pelotas,5731.0
2024-02-19,CO de Suape,30895.0
2024-02-19,CO de São José dos Campos,6495.0
2024-02-19,CO de São Luís,11270.0
2024-02-19,CO de Uberlândia,14513.0
2024-02-19,DAC de Aracaju,2347.0
2024-02-19,DAC de Barra de São Francisco,1804.0
2024-02-19,DAC de Bauru,4041.0
2024-02-19,DAC de Caxias do Sul,1867.0
2024-02-19,DAC de Governador Valadares,465.0
2024-02-19,DAC de Itajaí,2278.0
2024-02-19,DAC de Itaobim,1994.0
2024-02-19,DAC de Jequié,5163.0
2024-02-19,DAC de Joinville,1721.0
2024-02-19,DAC de João Pessoa,4316.0
2024-02-19,DAC de Juazeiro,2566.0
2024-02-19,DAC de Londrina,2571.0
2024-02-19,DAC de Macapá,1215.0
2024-02-19,DAC de Montes Claros,2318.0
2024-02-19,DAC de Mossoró,1907.0
2024-02-19,DAC de Ponta Grossa,1772.0
2024-02-19,DAC de Pres Prudente,427.0
2024-02-19,DAC de Rio Largo,3596.0
2024-02-19,DAC de Santa Maria,3454.0
2024-02-19,DAC de Santos,2137.0
2024-02-19,DAC de Serra,3826.0
2024-02-19,DAC de Socorro,4840.0
2024-02-19,DAC de São José,1888.0
2024-02-19,DAC de São José do Rio Preto,2160.0
2024-02-19,DAC de Teresina,4220.0
2024-02-20,CO de Araucária,13474.0
2024-02-20,CO de Barueri,17578.0
2024-02-20,CO de Belém,17676.0
2024-02-20,CO de Brasília,3140.0
2024-02-20,CO de Campo Grande,6936.0
2024-02-20,CO de Canoas,16176.0
2024-02-20,CO de Capuava,17302.0
2024-02-20,CO de Cascavel,2822.0
2024-02-20,CO de Cuiabá,7075.0
2024-02-20,CO de Duque de Caxias,19423.0
2024-02-20,CO de Fortaleza,5878.0
2024-02-20,CO de Goiânia,7431.0
2024-02-20,CO de Gurupi,5640.0
2024-02-20,CO de Ibirité,16060.0
2024-02-20,CO de Jardinópolis,10126.0
2024-02-20,CO de Mataripe,14893.0
2024-02-20,CO de Natal,10470.0
2024-02-20,CO de Passo Fundo,7481.0
2024-02-20,CO de Paulínia,12487.0
2024-02-20,CO de Pelotas,4695.0
2024-02-20,CO de Suape,22867.0
2024-02-20,CO de São José dos Campos,3852.0
2024-02-20,CO de São Luís,14859.0
2024-02-20,CO de Uberlândia,13057.0
2024-02-20,DAC de Aracaju,1825.0
2024-02-20,DAC de Barra de São Francisco,2034.0
2024-02-20,DAC de Bauru,2090.0
2024-02-20,DAC de Caxias do Sul,1651.0
2024-02-20,DAC de Governador Valadares,2307.0
2024-02-20,DAC de Itajaí,892.0
2024-02-20,DAC de Itaobim,1959.0
2024-02-20,DAC de Jequié,2867.0
2024-02-20,DAC de Joinville,1147.0
2024-02-20,DAC de João Pessoa,4555.0
2024-02-20,DAC de Juazeiro,2901.0
2024-02-20,DAC de Londrina,3112.0
2024-02-20,DAC de Macapá,404.0
2024-02-20,DAC de Montes Claros,3280.0
2024-02-20,DAC de Mossoró,3672.0
2024-02-20,DAC de Ponta Grossa,642.0
2024-02-20,DAC de Pres Prudente,454.0
2024-02-20,DAC de Rio Largo,3933.0
2024-02-20,DAC de Santa Maria,3516.0
2024-02-20,DAC de Santos,3354.0
2024-02-20,DAC de Serra,2798.0
2024-02-20,DAC de Socorro,1989.0
2024-02-20,DAC de São José,2220.0
2024-02-20,DAC de São José do Rio Preto,2757.0
2024-02-20,DAC de Teresina,4837.0
2024-02-21,CO de Araucária,12770.0
2024-02-21,CO de Barueri,14432.0
2024-02-21,CO de Belém,16261.0
2024-02-21,CO de Brasília,6538.0
2024-02-21,CO de Campo Grande,6524.0
2024-02-21,CO de Canoas,12330.0
2024-02-21,CO de Capuava,14869.0
2024-02-21,CO de Cascavel,6990.0
2024-02-21,CO de Cuiabá,9906.0
2024-02-21,CO de Duque de Caxias,22067.0
2024-02-21,CO de Fortaleza,14133.0
2024-02-21,CO de Goiânia,2127.0
2024-02-21,CO de Gurupi,4086.0
2024-02-21,CO de Ibirité,13170.0
2024-02-21,CO de Jardinópolis,3513.0
2024-02-21,CO de Mataripe,16684.0
2024-02-21,CO de Natal,10499.0
2024-02-21,CO de Passo Fundo,6629.0
2024-02-21,CO de Paulínia,13283.0
2024-02-21,CO de Pelotas,5434.0
2024-02-21,CO de Suape,26632.0
2024-02-21,CO de São José dos Campos,3638.0
2024-02-21,CO de São Luís,1931.0
2024-02-21,CO de Uberlândia,6998.0
2024-02-21,DAC de Aracaju,1685.0
2024-02-21,DAC de Barra de São Francisco,2710.0
2024-02-21,DAC de Bauru,2016.0
2024-02-21,DAC de Caxias do Sul,1688.0
2024-02-21,DAC de Governador Valadares,1654.0
2024-02-21,DAC de Itajaí,1934.0
2024-02-21,DAC de Itaobim,2108.0
2024-02-21,DAC de Jequié,5540.0
2024-02-21,DAC de Joinville,1637.0
2024-02-21,DAC de João Pessoa,3891.0
2024-02-21,DAC de Juazeiro,3465.0
2024-02-21,DAC de Londrina,1359.0
2024-02-21,DAC de Macapá,1431.0
2024-02-21,DAC de Montes Claros,2601.0
2024-02-21,DAC de Mossoró,2583.0
2024-02-21,DAC de Ponta Grossa,1504.0
2024-02-21,DAC de Pres Prudente,1109.0
2024-02-21,DAC de Rio Largo,4263.0
2024-02-21,DAC de Santa Maria,3524.0
2024-02-21,DAC de Santos,2040.0
2024-02-21,DAC de Serra,4343.0
2024-02-21,DAC de Socorro,3591.0
2024-02-21,DAC de São José,1449.0
2024-02-21,DAC de São José do Rio Preto,4085.0
2024-02-21,DAC de Teresina,3049.0
2024-02-22,CO de Araucária,15073.0
2024-02-22,CO de Barueri,16210.0
2024-02-22,CO de Belém,22042.0
2024-02-22,CO de Brasília,2972.0
2024-02-22,CO de Campo Grande,7745.0
2024-02-22,CO de Canoas,10532.0
2024-02-22,CO de Capuava,13721.0
2024-02-22,CO de Cascavel,3633.0
2024-02-22,CO de Cuiabá,7430.0
2024-02-22,CO de Duque de Caxias,18788.0
2024-02-22,CO de Fortaleza,11206.0
2024-02-22,CO de Goiânia,2991.0
2024-02-22,CO de Gurupi,2194.0
2024-02-22,CO de Ibirité,14371.0
2024-02-22,CO de Jardinópolis,6910.0
2024-02-22,CO de Mataripe,17958.0
2024-02-22,CO de Natal,7853.0
2024-02-22,CO de Passo Fundo,4623.0
2024-02-22,CO de Paulínia,13477.0
2024-02-22,CO de Pelotas,3723.0
2024-02-22,CO de Suape,17150.0
2024-02-22,CO de São José dos Campos,5394.0
2024-02-22,CO de São Luís,14089.0
2024-02-22,CO de Uberlândia,7667.0
2024-02-22,DAC de Aracaju,2408.0
2024-02-22,DAC de Barra de São Francisco,460.0
2024-02-22,DAC de Bauru,3215.0
2024-02-22,DAC de Caxias do Sul,1036.0
2024-02-22,DAC de Governador Valadares,1456.0
2024-02-22,DAC de Itajaí,998.0
2024-02-22,DAC de Itaobim,2354.0
2024-02-22,DAC de Jequié,3295.0
2024-02-22,DAC de Joinville,690.0
2024-02-22,DAC de João Pessoa,3913.0
2024-02-22,DAC de Juazeiro,3330.0
2024-02-22,DAC de Londrina,1971.0
2024-02-22,DAC de Macapá,1269.0
2024-02-22,DAC de Montes Claros,920.0
2024-02-22,DAC de Mossoró,2904.0
2024-02-22,DAC de Ponta Grossa,1002.0
2024-02-22,DAC de Pres Prudente,1160.0
2024-02-22,DAC de Rio Largo,4699.0
2024-02-22,DAC de Santa Maria,1677.0
2024-02-22,DAC de Santos,1210.0
2024-02-22,DAC de Serra,3292.0
2024-02-22,DAC de Socorro,2821.0
2024-02-22,DAC de São José,2109.0
2024-02-22,DAC de São José do Rio Preto,3174.0
2024-02-23,CO de Araucária,12082.0
2024-02-23,CO de Barueri,17106.0
2024-02-23,CO de Brasília,5483.0
2024-02-23,CO de Campo Grande,7792.0
2024-02-23,CO de Canoas,15676.0
2024-02-23,CO de Capuava,10715.0
